source,title,price_brl,url,sold_quantity,rating,reviews,brand,model,query,page,position,is_ad,mlb_id
Mercado Livre Browser,Ssd Interno Crucial P5 Plus 2tb Pcie 4.0 3d Nand Nvme M.2,2771.0,https://www.mercadolivre.com.br/crucial-p5-plus-2tb-pcie-40-3d-nand-nvme-m2-internal-ssd/p/MLB2065335371#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB3749575481&sid=search,0,,0,,,ssd nvme,8,52,False,MLB3749575481
Mercado Livre Browser,Ssd 500gb Nvme M.2 2280 Netac Nv3000,639.0,https://www.mercadolivre.com.br/ssd-500gb-nvme-m2-2280-netac-nv3000/up/MLBU4112191349#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB4794882675&sid=search,0,,0,,,ssd nvme,8,53,False,MLB4794882675
Mercado Livre Browser,2 Tb - Azul - Envio Rápido Ssd Expansível 500gb-60tb Direct,61.0,https://produto.mercadolivre.com.br/MLB-4034990561-2-tb-azul-envio-rapido-ssd-expansivel-500gb-60tb-direct-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,0,,0,,,ssd nvme,8,54,False,MLB4034990561
Mercado Livre Browser,4 Tb - Azul - Envio Rápido Ssd Expansível 500gb-60tb Direct,66.0,https://produto.mercadolivre.com.br/MLB-4034899893-4-tb-azul-envio-rapido-ssd-expansivel-500gb-60tb-direct-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=55&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,0,,0,,,ssd nvme,8,55,False,MLB4034899893
Mercado Livre Browser,8 Tb - Prata - Envio Rápido Ssd Expansível 500gb-60tb,71.0,https://produto.mercadolivre.com.br/MLB-4022034521-8-tb-prata-envio-rapido-ssd-expansivel-500gb-60tb-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,0,,0,,,ssd nvme,8,56,False,MLB4022034521
Mercado Livre Browser,1 Tb - Azul - Envio Rápido Ssd Expansível 500gb-60tb Direct,60.0,https://produto.mercadolivre.com.br/MLB-4031649851-1-tb-azul-envio-rapido-ssd-expansivel-500gb-60tb-direct-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=57&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,0,,0,,,ssd nvme,8,57,False,MLB4031649851
Mercado Livre Browser,Hd Externo 500gb Usb3.0,184.0,https://www.mercadolivre.com.br/hd-externo-500gb-usb30/up/MLBU1741778348#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB3735797301&sid=search,100,,0,,,ssd nvme,8,58,False,MLB3735797301
Mercado Livre Browser,Hdd Externo Barato 1tb U Hd 107tb Para Notebook E,47.0,https://produto.mercadolivre.com.br/MLB-4799476785-hdd-externo-barato-1tb-u-hd-107tb-para-notebook-e-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=59&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,0,,0,,,ssd nvme,8,59,False,MLB4799476785
Mercado Livre Browser,Notebooks Solid Disk Ssd Adata 1 Tb Sata3 2.5' 3d Nand Pc,804.0,https://www.mercadolivre.com.br/disco-solido-adata-su650-1tb-ssd-25-520mbs-negro/p/MLB2030217307#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB4805713665&sid=search,0,,0,,,ssd nvme,8,60,False,MLB4805713665
Mercado Livre Browser,Ssd Samsung 990 Pro Nvme Pcie 4.0 2tb 7450mb/s Mz-v9p2t0b/am,3641.0,https://www.mercadolivre.com.br/ssd-samsung-990-pro-nvme-pcie-40-2tb-7450mbs-mzv9p2t0bam/up/MLBU3842051885#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4536564529&sid=search,0,,0,,,ssd nvme,9,5,False,MLB4536564529
Mercado Livre Browser,"Unidade De Estado Sólido Wd Preto, 2 Tb, M.2 2280, 7300 Mb/s",2700.0,https://www.mercadolivre.com.br/unidade-de-estado-solido-wd-preto-2-tb-m2-2280-7300-mbs/p/MLB2064282468#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3749577271&sid=search,0,,0,,,ssd nvme,9,6,False,MLB3749577271
Mercado Livre Browser,Ssd Wd Black Sn850x 2tb Nvme M.2 2280 Dissipador Wds200t2xhe Preto,2980.0,https://www.mercadolivre.com.br/ssd-wd-black-sn850x-2tb-nvme-m2-2280-dissipador-wds200t2xhe-preto/p/MLB19826956#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=&sid=search,500,,0,,,ssd nvme,9,7,False,MLB19826956
Mercado Livre Browser,Ssd M.2 1tb Nvme Pcie 4x4 Adata Xpg Gammix S70 Até 7400mb/s,2148.0,https://www.mercadolivre.com.br/ssd-m2-1tb-nvme-pcie-4x4-adata-xpg-gammix-s70-ate-7400mbs/up/MLBU4016148838#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6843559972&sid=search,0,,0,,,ssd nvme,9,8,False,MLB6843559972
Mercado Livre Browser,Ssd Asgard An4+ Plus 2tb Nvme Pcie 4.0 X4 - Compatível Com Ps5 Notebook Pc 7000mbps Cor Branco,2199.0,https://www.mercadolivre.com.br/ssd-asgard-an4-plus-2tb-nvme-pcie-40-x4-compativel-com-ps5-notebook-pc-7000mbps-cor-branco/p/MLB25836802#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6449662404&sid=search,0,,0,,,ssd nvme,9,9,False,MLB6449662404
Mercado Livre Browser,SSD 2TB M.2 2280 NVMe PCIe Gen4 Crucial P310 Velocidade de Leitura até 7100MB/s e Gravação até 6000MB/s CT2000P310SSD8 Cor Preto,2600.0,https://www.mercadolivre.com.br/ssd-2tb-m2-2280-nvme-pcie-gen4-crucial-p310-velocidade-de-leitura-ate-7100mbs-e-gravaco-ate-6000mbs-ct2000p310ssd8-cor-preto/p/MLB46085036#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=&sid=search,100,,0,,,ssd nvme,9,10,False,MLB46085036
Mercado Livre Browser,Ssd Nvme 2tb M.2 Pcie Gen4 Wd Disco Sólido Jogos Pc Notebook,1910.0,https://www.mercadolivre.com.br/ssd-nvme-2tb-m2-pcie-gen4-wd-disco-solido-jogos-pc-notebook/up/MLBU3708042533#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6143096426&sid=search,0,,0,,,ssd nvme,9,11,False,MLB6143096426
Mercado Livre Browser,Ssd Gigastone M.2 2 Tb Pcie 4.0 Nvme Turbo Com Velocidade De,5546.0,https://www.mercadolivre.com.br/ssd-gigastone-m2-2tb-pcie-40-nvme-turbo-speed-5000mbs/p/MLB2055308461#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6973963654&sid=search,0,,0,,,ssd nvme,9,12,False,MLB6973963654
Mercado Livre Browser,Ssd Netac 1tb M2 Nvme Pcie 4.0x4 M.2 2280 Para Desktop Ps5,1624.0,https://www.mercadolivre.com.br/ssd-netac-1tb-m2-nvme-pcie-40x4-m2-2280-para-desktop-ps5/p/MLB24552609#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6425708552&sid=search,100,,0,,,ssd nvme,9,17,False,MLB6425708552
Mercado Livre Browser,Ssd Interno Mmoment Mg44 2tb Nvme Pcie 4.0 Para Notebook E D,6095.0,https://www.mercadolivre.com.br/internal-ssd-mmoment-mg44-2tb-nvme-pcie-40-for-laptop-deskt/p/MLB2081123495#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6842633718&sid=search,0,,0,,,ssd nvme,9,18,False,MLB6842633718
Mercado Livre Browser,Ssd Wd Black Sn850x 1tb Nvme M.2 2280 Gen4 Pcie 7300mb/s,1999.0,https://www.mercadolivre.com.br/ssd-wd-black-sn850x-1tb-nvme-m2-2280-gen4-pcie-7300mbs/up/MLBU4152489174#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB7022287550&sid=search,0,,0,,,ssd nvme,9,20,False,MLB7022287550
Mercado Livre Browser,Ssd Nvme 2tb M.2 Pcie Gen4 Wd Disco Sólido Jogos Pc Notebook,1606.0,https://www.mercadolivre.com.br/ssd-nvme-2tb-m2-pcie-gen4-wd-disco-solido-jogos-pc-notebook/up/MLBU3716766386#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=product&float_highlight=last_units&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6142875400&sid=search,0,,0,,,ssd nvme,9,21,False,MLB6142875400
Mercado Livre Browser,Ssd M.2 2280 Wd Green Sn3000 1tb Nvme Gravação 4200mb/s,1198.0,https://www.mercadolivre.com.br/ssd-m2-2280-wd-green-sn3000-1tb-nvme-gravacao-4200mbs/up/MLBU3627170295#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB5974129622&sid=search,0,,0,,,ssd nvme,9,23,False,MLB5974129622
Mercado Livre Browser,Ssd Ks 1tb M.2 Nvme/pcie 2280 Xg7000-1tb,998.0,https://www.mercadolivre.com.br/ssd-ks-1tb-m2-nvmepcie-2280-xg70001tb/up/MLBU1145686367#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3653070657&sid=search,0,,0,,,ssd nvme,9,24,False,MLB3653070657
Mercado Livre Browser,Ssd Bringit 256gb Sata Iii Leitura 550mb/s Gravação 500mb/s,529.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=C4mwX4VFno8MSWH%2FwZFBrYSbJr4QNSq6gM7M31sN8zMmG%2FYij3FoE9Cc5dLH24QjzvITVxyGDn5t%2FDeowmFGklxk0zH7BQEPCKn%2BdSuQgC%2BpUJCtkquHzE2frWtMJWI2SHLQLH7mQp7cj0camQEI9kilYhOBnWP09d8zqt2SqMLIhnfpNMr%2FYovFfIm4GVf0IvKR7n1DfreWeSWP%2BZ5BOFW3QQNMunIemQlnXfsiJ%2FkB6TnQSqZyPzcAGRYRNg2GpD2yFObsaFhWUkFgYX4OOrRzzbuWprpoCdrFp%2F9K3yA3di7jeZ3BTcs5ZhcGV1x1tolSnznNaJybltPmDSQxyJjFrwHBMkeY9I1a9FQIBMH70gyhOyBkPEXhzHnegwpNiPQuPdNrtZCKdnJwh0u%2B6fK9mgSKct%2BohRhvHKtqrAeBQ9%2BdJc3613CaShdTLmQISwKLGyDgVmKaYF%2Bfj%2F9stcqlrqYUv8BIXsS41joWOIcD891ZkCs4tPZR%2BaSJyxF%2BhmdzNTOE1Yrd3txL1xSofM5eZHAMVh%2Fde67tZST6jb4Dd1no8eiPRKG%2F6vzUwVHUxj7%2Fau1oMzDxzQJyStWVgipSOhlv9Onh8Cb1zy2h1%2B6ByIb3ItvM02fZeCZ8MymZYPi5OdzR2YPxKTzAuLUQn9pS3ixmkpV7Oc97UjDL8OM55N2UPf2yZHVlnSVZrEXH82qnKJlSnTlEwp%2FLi9lt5Ows7Z0YikpGNM8G8RH5iF4rcSoxsLh3C0yMbUT6w8l3WC6MAnHbTAzpNwVn1qjCLz%2BTLeLOWbadHrziBh9BsGHzPXlvJucYwqw3RgksfVHMRo%2FsRjfgkmP302eq3ozo2z71rH0XDWtssJMbi8Sumlu5aPDwUTn4WMDWSgcJm2OOr0%2B1XoiYV8I6lyaK68gq1%2FQ2PKWARZIWhc14Id%2BaXF6LHYY4cE4GCeTv1LLjLzAcnG8zRZSc1CSqht2VCDmpSnaiAkyt3AyeQjKxBqI7%2BYMASHEo6L4%3D&pdp_filters=item_id%3AMLB4772040241#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU4098323346&backend_model=search-backend&be_origin=backend&search_layout=grid&position=28&type=pad&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4772040241&sid=search,0,,0,,,ssd nvme,9,28,True,MLB4772040241
Mercado Livre Browser,Ssd M.2 2tb Pci-e 3.0 X4 Legend 710 Nvme Adata Aleg-710-2tcs Cor Azul-marinho,1749.0,https://www.mercadolivre.com.br/ssd-m2-2tb-pci-e-30-x4-legend-710-nvme-adata-aleg-710-2tcs-cor-azul-marinho/p/MLB24860081#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6168131066&sid=search,25,,0,,,ssd nvme,9,29,False,MLB6168131066
Mercado Livre Browser,Ssd Nvme.2 512gb Novo (linux Instalado),480.0,https://www.mercadolivre.com.br/ssd-nvme2-512gb-novo-linux-instalado/up/MLBU3842236447#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4536737735&sid=search,0,,0,,,ssd nvme,9,30,False,MLB4536737735
Mercado Livre Browser,Ssd Sandisk Plus 2tb M.2 3200mb Pcie Gen3 Nvme Sdssda3n-2t00-g26,2071.0,https://www.mercadolivre.com.br/ssd-sandisk-plus-2tb-m2-3200mb-pcie-gen3-nvme-sdssda3n2t00g26/up/MLBU3842658609#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6471781070&sid=search,0,,0,,,ssd nvme,9,31,False,MLB6471781070
Mercado Livre Browser,Ssd 2tb M.2 2280 Nvme Pcie Gen3 Western Digital Wd Green Sn3,1450.0,https://www.mercadolivre.com.br/ssd-2tb-m2-2280-nvme-pcie-gen3-western-digital-wd-green-sn3/up/MLBU3953646625#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6756712074&sid=search,0,,0,,,ssd nvme,9,32,False,MLB6756712074
Mercado Livre Browser,"Ssd 1tb Western Digital Green Sn350 Nvme, Gen3, M.2 2280 Azu",899.0,https://www.mercadolivre.com.br/ssd-1tb-western-digital-green-sn350-nvme-gen3-m2-2280-azu/up/MLBU3921825106#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6654684416&sid=search,100,,0,,,ssd nvme,9,33,False,MLB6654684416
Mercado Livre Browser,Ssd M.2 2280 Nvme Kingston Nv3 500gb Pci-e Gen 4.0 5000 Mb/s,898.0,https://www.mercadolivre.com.br/ssd-m2-2280-nvme-kingston-nv3-500gb-pcie-gen-40-5000-mbs/up/MLBU3679538931#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6067841346&sid=search,25,,0,,,ssd nvme,9,35,False,MLB6067841346
Mercado Livre Browser,Ssd M.2 Nvme 1tb Up Gamer Up2000 Preto Interno Pc Videogames,919.0,https://www.mercadolivre.com.br/ssd-m2-nvme-1tb-up-gamer-up2000-preto-interno-pc-videogames/up/MLBU3831197918#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4508693579&sid=search,0,,0,,,ssd nvme,9,36,False,MLB4508693579
Mercado Livre Browser,Ssd M.2 Nvme 1tb 2280 Pcie Alta Performance Para Pc Gamer,839.0,https://www.mercadolivre.com.br/ssd-m2-nvme-1tb-2280-pcie-alta-performance-para-pc-gamer/up/MLBU3821502033#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4508833441&sid=search,0,,0,,,ssd nvme,9,37,False,MLB4508833441
Mercado Livre Browser,"Ssd 1tb Kingston Fury Renegade G5, Pcie 5.0, M.2 Nvme, 2280, Leitura 14.200mbs E Gravação 11.000mbs, Sfyr2s/1t0",2259.0,https://www.mercadolivre.com.br/ssd-1tb-kingston-fury-renegade-g5-pcie-50-m2-nvme-2280-leitura-14200mbs-e-gravacao-11000mbs-sfyr2s1t0/up/MLBU3978362736#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6784403102&sid=search,0,,0,,,ssd nvme,9,38,False,MLB6784403102
Mercado Livre Browser,Ssd Interno Wd_black Sn850x 2tb Nvme M.2 2280 Negro,2776.0,https://www.mercadolivre.com.br/wdblack-ssd-nvme-m2-2tb-velocidad-7300mbs-negro/p/MLB2057858286#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6536026274&sid=search,0,,0,,,ssd nvme,9,40,False,MLB6536026274
Mercado Livre Browser,Disco Ssd Msi Spatium M470 Pro 2tb Pcie 4.0 Nvme M.2,2577.0,https://www.mercadolivre.com.br/disco-ssd-msi-spatium-m470-pro-2tb-pcie-40-nvme-m2/p/MLB2075928020#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6456451004&sid=search,0,,0,,,ssd nvme,9,41,False,MLB6456451004
Mercado Livre Browser,Grupo De Equipe Mp44l M.2 2280 Pcie 4.0 X4 De 2 Tb Com Nvme,2098.0,https://www.mercadolivre.com.br/team-group-mp44l-m2-2280-2tb-pcie-40-x4-with-nvme-14/p/MLB2093283562#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4783118837&sid=search,0,,0,,,ssd nvme,9,42,False,MLB4783118837
Mercado Livre Browser,Ssd Western Digital Wd Black 2tb Nvme Gen4 X4 7300/6600mb/s,2899.0,https://www.mercadolivre.com.br/ssd-western-digital-wd-black-2tb-nvme-gen4-x4-73006600mbs/up/MLBU3910758563#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6655423680&sid=search,0,,0,,,ssd nvme,9,43,False,MLB6655423680
Mercado Livre Browser,"Ssd Samsung 970 Evo Plus, 2tb, M.2 2280, 3,300mb/s, Gray",2704.0,https://www.mercadolivre.com.br/ssd-samsung-970-evo-plus-2tb-m2-2280-3300mbs-gray/p/MLB2045006668#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4800605829&sid=search,0,3.3,0,,,ssd nvme,9,44,False,MLB4800605829
Mercado Livre Browser,Ssd Kingston Kc3000 De 1 Tb Nvme Pcie 4.0 X4 M.2 2280 Para Pc E Notebook,1100.0,https://www.mercadolivre.com.br/ssd-kingston-kc3000-de-1-tb-nvme-pcie-40-x4-m2-2280-para-pc-e-notebook/p/MLB70261003#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=&sid=search,0,,0,,,ssd nvme,9,45,False,MLB70261003
Mercado Livre Browser,Western Digital Wds100t4g0e-00cps0 1 Tb,918.0,https://www.mercadolivre.com.br/western-digital-wds100t4g0e00cps0-1-tb/up/MLBU4127343975#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4801125061&sid=search,0,,0,,,ssd nvme,9,46,False,MLB4801125061
Mercado Livre Browser,Ssd Wd Green Sn350 1tb Nvme M.2 Pcie Gen 4 Alta Velocidade,1068.0,https://www.mercadolivre.com.br/ssd-wd-green-sn350-1tb-nvme-m2-pcie-gen-4-alta-velocidade/up/MLBU3854339329#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4552877889&sid=search,0,,0,,,ssd nvme,9,48,False,MLB4552877889
Mercado Livre Browser,Patriot Ssd Interno M.2 2280 1tb Nvme 1.4 Pcie Gen4x4 P400,1289.0,https://www.mercadolivre.com.br/patriot-ssd-interno-m2-2280-1tb-nvme-14-pcie-gen4x4-p400/up/MLBU4060089250#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=49&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6908042954&sid=search,0,,0,,,ssd nvme,9,49,False,MLB6908042954
Mercado Livre Browser,Ssd Adata Legend 710 1tb M.2 2280 Nvme Pcie 3.0aleg-710-1tcs,1099.0,https://www.mercadolivre.com.br/ssd-adata-legend-710-1tb-m2-2280-nvme-pcie-30aleg7101tcs/up/MLBU2895867447#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3933075521&sid=search,0,,0,,,ssd nvme,9,50,False,MLB3933075521
Mercado Livre Browser,Ssd M.2 1tb Adata Legend 710 2280 Nvme Aleg-710-1tcs,1150.0,https://www.mercadolivre.com.br/ssd-m2-1tb-adata-legend-710-2280-nvme-aleg7101tcs/up/MLBU3760730408#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4445499805&sid=search,0,,0,,,ssd nvme,9,51,False,MLB4445499805
Mercado Livre Browser,interno Western Digital SN570 WDS100T3B0C 1TB azul,1398.0,https://www.mercadolivre.com.br/interno-western-digital-sn570-wds100t3b0c-1tb-azul/p/MLB22378368#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&float_highlight=last_unit&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4546315675&sid=search,100,,0,,,ssd nvme,9,52,False,MLB4546315675
Mercado Livre Browser,"Ssd Crucial P310, 500 Gb, 2280 Pcie Gen4 3d Nand Nvme M.2",1190.0,https://www.mercadolivre.com.br/ssd-crucial-p310-500-gb-2280-pcie-gen4-3d-nand-nvme-m2/up/MLBU3851510909#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4548221327&sid=search,0,,0,,,ssd nvme,9,53,False,MLB4548221327
Mercado Livre Browser,Ssd 500gb Wd Green M.2 2280 Nvme Sn350 Pcie Gen 3.0 Velocidade De Leitura 2400mb/s Para Pc E Notebook Wds500g2g0c,798.0,https://www.mercadolivre.com.br/ssd-500gb-wd-green-m2-2280-nvme-sn350-pcie-gen-30-velocidade-de-leitura-2400mbs-para-pc-e-notebook-wds500g2g0c/up/MLBU1126313459#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3412210855&sid=search,0,,0,,,ssd nvme,9,54,False,MLB3412210855
Mercado Livre Browser,Kioxia Ssd Bg6 512gb Kbg60zns512g M2 2230 512gb 512 Gb Cor Azul,643.0,https://www.mercadolivre.com.br/kioxia-ssd-bg6-512gb-kbg60zns512g-m2-2230-512gb-512-gb-cor-azul/p/MLB51297389#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=55&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB5513714658&sid=search,100,,0,,,ssd nvme,9,55,False,MLB5513714658
Mercado Livre Browser,Ssd 1tb M.2 Nvme Pcie 4.0 7000mbs Leit 6000mbs Grav Sgm1000ss7k Sgmax,1143.0,https://www.mercadolivre.com.br/ssd-1tb-m2-nvme-pcie-40-7000mbs-leit-6000mbs-grav-sgm1000ss7k-sgmax/up/MLBU4118103380#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4786369779&sid=search,0,,0,,,ssd nvme,9,56,False,MLB4786369779
Mercado Livre Browser,SSD KingFast M.2 NVMe 256GB Interno Preto F8N-2280,444.0,https://www.mercadolivre.com.br/ssd-kingfast-m2-nvme-256gb-interno-preto-f8n-2280/p/MLB24511630#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=57&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3375482333&sid=search,100,,0,,,ssd nvme,9,57,False,MLB3375482333
Mercado Livre Browser,Ssd Hikvision E3000 256gb M.2 2280 Nvme Pcie 3.0,299.0,https://www.mercadolivre.com.br/ssd-hikvision-e3000-256gb-m2-2280-nvme-pcie-30/p/MLB20011687#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB7064723016&sid=search,25,,0,,,ssd nvme,9,58,False,MLB7064723016
Mercado Livre Browser,Ssd Oscoo 256gb On900 M.2 2280 Nvme Leitura: 3500 Mb/s,390.0,https://www.mercadolivre.com.br/ssd-oscoo-256gb-on900-m2-2280-nvme-leitura-3500-mbs/up/MLBU3999132505#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=59&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4710097543&sid=search,0,,0,,,ssd nvme,9,59,False,MLB4710097543
Mercado Livre Browser,Ssd Macrovip 256gb Nvme M.2 2280 Pcie 3.0 X4 2100mb/s Gold,369.0,https://www.mercadolivre.com.br/ssd-macrovip-256gb-nvme-m2-2280-pcie-30-x4-2100mbs-gold/up/MLBU3778350129#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4468900207&sid=search,0,,0,,,ssd nvme,9,60,False,MLB4468900207
